TransactionID,AccountID,DeviceID,IPAddress,MerchantID,TransactionDate,Amount,TransactionType,Channel,CustomerAge,CustomerGender,LoginAttempts,AccountBalance,TransactionDuration,IsFraud
TXN000185,ACC8777,DEV834,101.111.172.61,MER62,2024-01-04 20:00:00,107.95,Deposit,Mobile,41.0,Male,2,93830.21,245.0,1
TXN000186,ACC1197,DEV169,39.223.57.243,MER87,2024-01-04 20:30:00,166.64,Payment,ATM,68.0,Female,5,23654.47,257.0,0
TXN000187,ACC8125,DEV923,209.98.228.210,MER53,2024-01-04 21:00:00,281.95,Transfer,Mobile,47.0,Female,5,3961.11,224.0,0
TXN000188,ACC2930,DEV310,192.43.28.58,MER83,2024-01-04 21:30:00,1.44,Payment,Web,54.0,Female,3,79414.51,221.0,0
TXN000189,ACC7287,DEV200,71.91.8.126,MER63,2024-01-04 22:00:00,77.35,Deposit,Web,74.0,Male,2,59790.42,,0
TXN000190,ACC9800,DEV797,220.133.156.185,MER29,2024-01-04 22:30:00,356.67,Withdrawal,Web,70.0,Male,2,51635.16,33.0,0
TXN000191,ACC5282,DEV231,145.143.214.222,MER88,2024-01-04 23:00:00,202.24,Withdrawal,POS,56.0,Male,1,3917.17,216.0,0
TXN000192,ACC3511,DEV722,131.20.63.89,MER40,2024-01-04 23:30:00,117.41,Payment,Mobile,28.0,Male,2,65496.51,158.0,0
TXN000193,ACC1659,DEV480,36.233.228.244,MER16,2024-01-05 00:00:00,113.14,Transfer,Mobile,31.0,Female,2,17576.52,235.0,0
TXN000194,ACC3811,DEV231,214.61.169.75,MER67,2024-01-05 00:30:00,64.1,Deposit,Mobile,40.0,Female,4,93154.07,,0
TXN000195,ACC8098,DEV119,170.188.12.10,MER19,2024-01-05 01:00:00,110.26,Withdrawal,ATM,70.0,Female,2,68729.83,181.0,1
TXN000196,ACC7546,DEV635,54.15.7.103,MER19,2024-01-05 01:30:00,159.8,Payment,POS,33.0,Female,2,70849.87,185.0,0
TXN000197,ACC2986,DEV326,59.56.39.236,MER48,2024-01-05 02:00:00,81.29,Transfer,POS,67.0,Female,1,23641.74,236.0,0
TXN000198,ACC9338,DEV253,187.129.93.221,MER37,2024-01-05 02:30:00,187.84,Transfer,ATM,38.0,Male,2,88135.01,16.0,0
TXN000199,ACC3911,DEV904,204.137.43.138,MER39,2024-01-05 03:00:00,296.24,Withdrawal,POS,72.0,Male,1,54004.39,190.0,0
TXN000200,ACC2734,DEV841,207.79.80.217,MER46,2024-01-05 03:30:00,25.21,Withdrawal,ATM,72.0,Female,1,85779.88,253.0,0
TXN000201,ACC2843,DEV568,2.177.139.114,MER76,2024-01-05 04:00:00,90.1,Deposit,Web,21.0,Female,5,27459.27,270.0,0
TXN000202,ACC9680,DEV921,90.22.145.61,MER52,2024-01-05 04:30:00,78.64,Transfer,Web,50.0,Female,3,75668.44,139.0,1
TXN000203,ACC3976,DEV970,224.112.127.61,MER88,2024-01-05 05:00:00,174.46,Deposit,POS,71.0,Female,1,57669.41,249.0,0
TXN000204,ACC2959,DEV504,38.248.238.194,MER94,2024-01-05 05:30:00,43.13,Transfer,Web,64.0,Female,1,5317.72,35.0,0
TXN000205,ACC6759,DEV301,166.194.221.60,MER61,2024-01-05 06:00:00,153.35,Transfer,Web,31.0,Female,1,40831.56,263.0,0
TXN000206,ACC7694,DEV137,129.221.172.223,MER65,2024-01-05 06:30:00,314.93,Payment,Web,36.0,Female,5,18799.09,108.0,1
TXN000207,ACC3385,DEV871,156.148.121.109,MER85,2024-01-05 07:00:00,81.23,Withdrawal,Mobile,22.0,Female,2,36237.77,5.0,1
TXN000208,ACC5736,DEV287,13.154.99.134,MER77,2024-01-05 07:30:00,362.89,Transfer,Web,53.0,Male,1,38643.49,211.0,0
TXN000209,ACC2802,DEV156,22.73.230.180,MER18,2024-01-05 08:00:00,747.83,Deposit,Mobile,48.0,Female,1,47755.37,139.0,0
TXN000210,ACC9155,DEV119,207.206.131.223,MER32,2024-01-05 08:30:00,16.82,Withdrawal,ATM,62.0,Female,5,60228.9,275.0,0
TXN000211,ACC9120,DEV372,23.118.69.215,MER72,2024-01-05 09:00:00,39.8,Deposit,ATM,35.0,Male,3,57312.28,93.0,0
TXN000212,ACC7616,DEV218,84.249.100.83,MER70,2024-01-05 09:30:00,450.5,Withdrawal,ATM,61.0,Male,2,4379.64,199.0,0
TXN000213,ACC6534,DEV682,204.160.27.135,MER49,2024-01-05 10:00:00,476.69,Withdrawal,ATM,48.0,Female,4,75193.58,126.0,0
TXN000214,ACC5061,DEV615,1.164.62.21,MER53,2024-01-05 10:30:00,15.42,Transfer,ATM,72.0,Male,4,94943.8,120.0,0
TXN000215,ACC1262,DEV320,70.124.148.95,MER95,2024-01-05 11:00:00,2.27,Payment,Web,47.0,Male,5,35193.79,200.0,0
TXN000216,ACC7287,DEV625,163.78.4.59,MER33,2024-01-05 11:30:00,26.35,Transfer,Web,38.0,Female,2,18384.82,40.0,0
TXN000217,ACC9815,DEV614,120.45.177.175,MER60,2024-01-05 12:00:00,828.7,Withdrawal,Web,64.0,Male,2,54230.16,71.0,0
TXN000218,ACC3049,DEV827,134.216.55.109,MER67,2024-01-05 12:30:00,29.77,Transfer,ATM,47.0,Female,3,70638.84,137.0,0
TXN000219,ACC6423,DEV840,187.247.231.254,MER42,2024-01-05 13:00:00,104.74,Transfer,ATM,72.0,Female,2,68051.04,285.0,0
TXN000220,ACC5548,DEV435,157.198.103.76,MER25,2024-01-05 13:30:00,282.99,Withdrawal,Mobile,58.0,Female,5,61404.9,15.0,0
TXN000221,ACC4108,DEV797,230.145.1.7,MER31,2024-01-05 14:00:00,3.09,Withdrawal,POS,21.0,Male,2,15050.11,222.0,1
TXN000222,ACC8158,DEV154,75.224.181.124,MER66,2024-01-05 14:30:00,139.14,Transfer,Web,22.0,Male,4,83764.08,160.0,0
TXN000223,ACC8400,DEV599,38.175.26.19,MER71,2024-01-05 15:00:00,48.66,Transfer,POS,58.0,Female,4,42849.35,244.0,0
TXN000224,ACC4170,DEV987,140.42.188.30,MER91,2024-01-05 15:30:00,297.44,Transfer,ATM,62.0,Female,1,22536.12,64.0,0
TXN000225,ACC3255,DEV865,91.223.60.201,MER80,2024-01-05 16:00:00,50.0,Deposit,ATM,27.0,Male,3,9083.48,142.0,0
TXN000226,ACC2154,DEV635,195.108.90.162,MER81,2024-01-05 16:30:00,174.12,Transfer,ATM,44.0,Female,1,41963.55,54.0,0
TXN000227,ACC5499,DEV261,95.142.143.252,MER79,2024-01-05 17:00:00,168.23,Deposit,POS,33.0,Male,2,61988.32,171.0,0
TXN000228,ACC7295,DEV769,13.112.34.243,MER39,2024-01-05 17:30:00,37.56,Payment,Mobile,47.0,Male,3,66705.08,169.0,0
TXN000229,ACC7197,DEV693,203.186.148.242,MER32,2024-01-05 18:00:00,5.31,Deposit,ATM,30.0,Male,1,96292.32,193.0,0
TXN000230,ACC2648,DEV258,182.202.157.254,MER41,2024-01-05 18:30:00,78.95,Transfer,Mobile,53.0,Male,5,15738.23,96.0,0
TXN000231,ACC6539,DEV287,252.47.244.34,MER95,2024-01-05 19:00:00,51.2,Payment,Mobile,38.0,Male,2,98584.48,298.0,0
TXN000232,ACC5199,DEV159,86.165.158.205,MER66,2024-01-05 19:30:00,248.3,Deposit,Web,62.0,Male,1,65640.25,,1
TXN000233,ACC9445,DEV916,152.113.176.223,MER18,2024-01-05 20:00:00,241.69,Deposit,POS,70.0,Female,4,45695.79,79.0,0
TXN000234,ACC3557,DEV418,100.159.182.206,MER40,2024-01-05 20:30:00,91.6,Withdrawal,ATM,57.0,Female,1,88875.33,49.0,0
TXN000235,ACC6592,DEV977,235.185.98.2,MER80,2024-01-05 21:00:00,139.91,Payment,Mobile,62.0,Male,1,69600.73,57.0,1
TXN000236,ACC1098,DEV310,208.196.84.124,MER18,2024-01-05 21:30:00,139.05,Withdrawal,POS,32.0,Male,5,35197.36,179.0,0
TXN000237,ACC3200,DEV505,138.82.24.67,MER22,2024-01-05 22:00:00,263.31,Payment,POS,37.0,Female,3,88466.53,165.0,0
TXN000238,ACC3961,DEV763,61.28.126.18,MER67,2024-01-05 22:30:00,83.01,Deposit,ATM,37.0,Female,1,66828.24,71.0,0
TXN000239,ACC5973,DEV208,171.193.73.60,MER12,2024-01-05 23:00:00,48.33,Withdrawal,Web,62.0,Female,3,70034.32,274.0,0
TXN000240,ACC5433,DEV175,171.152.19.47,MER44,2024-01-05 23:30:00,46.19,Transfer,Web,72.0,Female,5,89690.79,128.0,0
TXN000241,ACC3869,DEV641,211.86.151.138,MER30,2024-01-06 00:00:00,115.24,Deposit,Mobile,22.0,Female,2,45117.41,186.0,0
TXN000242,ACC1956,DEV413,110.225.182.27,MER73,2024-01-06 00:30:00,89.44,Payment,Web,71.0,Female,2,65861.96,186.0,0
TXN000243,ACC9352,DEV216,197.190.58.132,MER61,2024-01-06 01:00:00,87.01,Payment,Web,71.0,Female,4,74596.56,40.0,0
TXN000244,ACC6699,DEV967,51.148.11.49,MER43,2024-01-06 01:30:00,14.33,Withdrawal,Web,49.0,Female,1,45667.04,216.0,0
TXN000245,ACC7944,DEV803,132.245.112.169,MER44,2024-01-06 02:00:00,190.2,Withdrawal,POS,23.0,Male,2,8803.49,138.0,0
TXN000246,ACC5493,DEV118,212.165.152.13,MER24,2024-01-06 02:30:00,36.07,Payment,ATM,47.0,Female,5,77258.26,182.0,0
TXN000247,ACC5911,DEV531,203.31.138.188,MER15,2024-01-06 03:00:00,32.9,Deposit,POS,43.0,Male,3,5257.73,170.0,0
TXN000248,ACC4987,DEV784,146.154.54.181,MER94,2024-01-06 03:30:00,79.85,Withdrawal,POS,54.0,Female,4,71932.48,50.0,0
TXN000249,ACC7015,DEV839,210.119.214.74,MER41,2024-01-06 04:00:00,38.77,Transfer,ATM,30.0,Female,2,91132.08,160.0,0
TXN000250,ACC2218,DEV449,21.171.132.86,MER61,2024-01-06 04:30:00,131.51,Payment,POS,46.0,Female,5,35023.42,240.0,0
TXN000251,ACC5496,DEV282,169.58.254.88,MER92,2024-01-06 05:00:00,69.65,Transfer,Mobile,22.0,Female,5,10655.15,64.0,0
TXN000252,ACC5735,DEV212,233.181.201.149,MER37,2024-01-06 05:30:00,89.38,Payment,Mobile,42.0,Female,4,23669.97,9.0,0
TXN000253,ACC5555,DEV282,83.64.63.70,MER94,2024-01-06 06:00:00,115.56,Transfer,POS,30.0,Male,1,56447.02,185.0,0
TXN000254,ACC9050,DEV580,4.192.142.103,MER73,2024-01-06 06:30:00,34.14,Deposit,Web,41.0,Female,3,94294.64,149.0,0
TXN000255,ACC4446,DEV245,204.149.213.241,MER88,2024-01-06 07:00:00,25.4,Payment,POS,48.0,Male,5,51472.13,269.0,1
TXN000256,ACC2045,DEV930,175.208.92.173,MER87,2024-01-06 07:30:00,318.57,Deposit,Web,37.0,Male,4,11717.36,227.0,0
TXN000257,ACC7893,DEV727,142.177.147.177,MER28,2024-01-06 08:00:00,85.3,Withdrawal,POS,72.0,Female,2,62964.43,241.0,0
TXN000258,ACC2693,DEV212,112.160.118.58,MER24,2024-01-06 08:30:00,79.68,Payment,Mobile,25.0,Male,5,73418.07,17.0,0
TXN000259,ACC4436,DEV862,43.206.11.39,MER15,2024-01-06 09:00:00,5.44,Deposit,Web,26.0,Female,2,39631.73,272.0,0
TXN000260,ACC9754,DEV575,118.19.221.165,MER82,2024-01-06 09:30:00,103.37,Transfer,Mobile,38.0,Female,2,72290.65,270.0,1
TXN000261,ACC6895,DEV862,131.155.183.89,MER93,2024-01-06 10:00:00,121.17,Deposit,POS,68.0,Female,3,32819.87,20.0,1
TXN000262,ACC4354,DEV402,94.12.204.65,MER47,2024-01-06 10:30:00,122.75,Payment,ATM,37.0,Male,5,79014.47,96.0,0
TXN000263,ACC1225,DEV924,37.176.229.65,MER35,2024-01-06 11:00:00,184.15,Deposit,Web,32.0,Female,1,34436.68,252.0,0
TXN000264,ACC5893,DEV217,36.181.25.74,MER91,2024-01-06 11:30:00,29.31,Transfer,Web,43.0,Male,2,25982.66,23.0,1
TXN000265,ACC8022,DEV912,200.107.167.42,MER60,2024-01-06 12:00:00,43.6,Transfer,POS,71.0,Female,4,87978.55,107.0,0
TXN000266,ACC6600,DEV260,150.147.7.28,MER82,2024-01-06 12:30:00,249.69,Transfer,POS,59.0,Female,2,55073.11,99.0,0
TXN000267,ACC8996,DEV500,40.217.157.208,MER62,2024-01-06 13:00:00,441.1,Withdrawal,Web,28.0,Male,4,28873.05,287.0,0
TXN000268,ACC8683,DEV297,128.83.115.182,MER65,2024-01-06 13:30:00,21.92,Payment,ATM,54.0,Male,5,93541.15,217.0,0
TXN000269,ACC5642,DEV359,144.173.61.234,MER68,2024-01-06 14:00:00,103.27,Transfer,POS,58.0,Male,2,69239.69,41.0,0
TXN000270,ACC8679,DEV759,7.207.44.186,MER79,2024-01-06 14:30:00,36.15,Withdrawal,POS,28.0,Male,1,22459.69,65.0,0
TXN000271,ACC9208,DEV851,239.183.175.154,MER87,2024-01-06 15:00:00,9.29,Transfer,POS,44.0,Male,1,61656.91,295.0,1
TXN000272,ACC8339,DEV146,181.214.87.254,MER67,2024-01-06 15:30:00,59.07,Deposit,ATM,47.0,Male,1,87100.7,248.0,1
TXN000273,ACC3205,DEV498,73.162.178.211,MER97,2024-01-06 16:00:00,23.27,Payment,Web,36.0,Female,1,69767.24,10.0,0
TXN000274,ACC2069,DEV809,37.233.208.238,MER22,2024-01-06 16:30:00,185.65,Deposit,Mobile,51.0,Male,2,24853.54,169.0,0
TXN000275,ACC4444,DEV658,223.118.56.7,MER52,2024-01-06 17:00:00,114.45,Withdrawal,POS,55.0,Female,2,65060.41,17.0,0
TXN000276,ACC2060,DEV177,207.94.116.221,MER85,2024-01-06 17:30:00,23.29,Deposit,ATM,40.0,Female,2,62106.36,29.0,0
TXN000277,ACC3327,DEV223,110.19.123.230,MER60,2024-01-06 18:00:00,1.39,Deposit,Web,70.0,Female,4,82173.94,228.0,0
TXN000278,ACC4420,DEV174,53.118.11.176,MER28,2024-01-06 18:30:00,247.66,Transfer,Web,18.0,Female,3,18224.19,127.0,0
TXN000279,ACC1301,DEV970,17.63.41.93,MER30,2024-01-06 19:00:00,29.07,Deposit,ATM,20.0,Female,1,70113.65,133.0,0
TXN000280,ACC1606,DEV236,157.146.237.10,MER92,2024-01-06 19:30:00,139.79,Transfer,POS,20.0,Male,1,3223.38,126.0,0
TXN000281,ACC4170,DEV701,98.177.70.107,MER33,2024-01-06 20:00:00,61.63,Transfer,Mobile,45.0,Female,5,69769.44,39.0,0
TXN000282,ACC1699,DEV499,58.33.250.19,MER35,2024-01-06 20:30:00,132.1,Payment,POS,31.0,Female,1,96063.51,,1
TXN000283,ACC6088,DEV936,50.101.215.137,MER54,2024-01-06 21:00:00,56.89,Withdrawal,Web,69.0,Female,1,17851.63,186.0,0
TXN000284,ACC1190,DEV604,160.51.14.228,MER37,2024-01-06 21:30:00,13.64,Withdrawal,Mobile,47.0,Male,5,31474.33,80.0,0
TXN000285,ACC1980,DEV599,84.130.36.125,MER91,2024-01-06 22:00:00,37.84,Withdrawal,POS,71.0,Male,2,58495.72,108.0,0
TXN000286,ACC3975,DEV672,249.39.71.39,MER38,2024-01-06 22:30:00,31.25,Transfer,Mobile,22.0,Male,3,73373.31,236.0,1
TXN000287,ACC7102,DEV237,236.55.150.103,MER26,2024-01-06 23:00:00,83.8,Withdrawal,ATM,66.0,Male,1,34764.95,47.0,0
TXN000288,ACC2184,DEV149,139.109.191.135,MER77,2024-01-06 23:30:00,161.07,Transfer,POS,32.0,Female,4,66593.77,97.0,0
TXN000289,ACC4327,DEV870,93.93.55.59,MER53,2024-01-07 00:00:00,45.94,Payment,Web,55.0,Male,1,89978.24,148.0,0
TXN000290,ACC4394,DEV718,138.38.27.48,MER70,2024-01-07 00:30:00,1.82,Withdrawal,Web,31.0,Female,1,72792.6,258.0,0
TXN000291,ACC9319,DEV724,164.124.12.223,MER77,2024-01-07 01:00:00,109.76,Transfer,Mobile,31.0,Male,1,71246.76,82.0,0
TXN000292,ACC2816,DEV961,36.100.25.85,MER83,2024-01-07 01:30:00,139.62,Withdrawal,ATM,74.0,Male,2,38506.08,267.0,0
TXN000293,ACC6854,DEV353,4.222.81.191,MER34,2024-01-07 02:00:00,494.0,Withdrawal,POS,66.0,Male,2,91187.22,74.0,0
TXN000294,ACC7709,DEV729,166.126.87.126,MER76,2024-01-07 02:30:00,133.55,Payment,ATM,25.0,Male,2,28093.63,153.0,1
TXN000295,ACC1569,DEV809,120.214.21.129,MER11,2024-01-07 03:00:00,95.56,Deposit,ATM,25.0,Female,2,20925.4,296.0,0
TXN000296,ACC6442,DEV948,31.118.10.219,MER98,2024-01-07 03:30:00,127.79,Withdrawal,Mobile,36.0,Male,1,36740.28,218.0,0
TXN000297,ACC2895,DEV976,46.95.189.196,MER58,2024-01-07 04:00:00,394.46,Payment,Mobile,49.0,Female,4,65190.54,151.0,0
TXN000298,ACC3733,DEV662,192.229.9.167,MER79,2024-01-07 04:30:00,264.37,Withdrawal,POS,48.0,Female,1,86236.96,29.0,0
TXN000299,ACC4863,DEV856,128.237.151.98,MER35,2024-01-07 05:00:00,58.51,Withdrawal,Web,46.0,Female,1,13641.84,113.0,0
TXN000300,ACC8455,DEV525,172.111.59.189,MER81,2024-01-07 05:30:00,40.62,Withdrawal,POS,58.0,Female,5,81473.32,185.0,0
TXN000301,ACC5014,DEV646,87.144.64.246,MER36,2024-01-07 06:00:00,45.7,Withdrawal,ATM,28.0,Female,2,81375.93,255.0,0
TXN000302,ACC2686,DEV401,223.222.233.56,MER98,2024-01-07 06:30:00,105.3,Deposit,Mobile,62.0,Female,1,58898.48,207.0,0
TXN000303,ACC4009,DEV680,183.105.180.183,MER27,2024-01-07 07:00:00,204.42,Deposit,ATM,30.0,Female,4,76184.47,174.0,0
TXN000304,ACC8806,DEV448,226.8.21.140,MER63,2024-01-07 07:30:00,104.94,Withdrawal,Mobile,44.0,Male,1,18597.13,179.0,1
TXN000305,ACC1154,DEV931,89.175.17.114,MER10,2024-01-07 08:00:00,10.53,Withdrawal,Web,73.0,Female,2,17373.81,174.0,0
TXN000306,ACC2409,DEV148,204.167.144.142,MER70,2024-01-07 08:30:00,192.88,Payment,ATM,36.0,Male,2,86348.6,6.0,0
TXN000307,ACC1784,DEV173,106.14.206.62,MER12,2024-01-07 09:00:00,245.96,Payment,Mobile,43.0,Male,1,50065.77,138.0,0
TXN000308,ACC9096,DEV803,247.166.12.80,MER77,2024-01-07 09:30:00,51.27,Transfer,POS,70.0,Female,4,24970.75,131.0,0
TXN000309,ACC8560,DEV360,32.136.39.147,MER50,2024-01-07 10:00:00,163.65,Deposit,POS,68.0,Female,4,69028.67,50.0,1
TXN000310,ACC8343,DEV455,218.218.212.81,MER46,2024-01-07 10:30:00,83.42,Withdrawal,POS,54.0,Male,1,89241.58,198.0,0
TXN000311,ACC8206,DEV681,77.207.200.190,MER60,2024-01-07 11:00:00,329.9,Deposit,ATM,65.0,Male,1,63416.1,213.0,0
TXN000312,ACC6596,DEV701,76.171.37.210,MER24,2024-01-07 11:30:00,279.87,Payment,Mobile,26.0,Female,1,35060.83,62.0,0
TXN000313,ACC6801,DEV359,188.70.248.226,MER17,2024-01-07 12:00:00,111.8,Deposit,Mobile,45.0,Female,1,48582.16,82.0,0
TXN000314,ACC3806,DEV737,48.17.143.182,MER47,2024-01-07 12:30:00,176.41,Deposit,Mobile,49.0,Male,1,75350.81,206.0,0
TXN000315,ACC1537,DEV842,39.195.186.88,MER92,2024-01-07 13:00:00,322.29,Withdrawal,ATM,69.0,Male,1,7216.37,293.0,1
TXN000316,ACC6986,DEV394,224.61.231.140,MER65,2024-01-07 13:30:00,102.69,Withdrawal,Mobile,71.0,Female,5,22107.87,66.0,0
TXN000317,ACC2841,DEV740,109.80.240.228,MER56,2024-01-07 14:00:00,56.37,Payment,Web,20.0,Male,1,46527.03,272.0,0
TXN000318,ACC9716,DEV891,134.210.76.248,MER19,2024-01-07 14:30:00,210.16,Withdrawal,ATM,68.0,Male,3,60621.98,130.0,0
TXN000319,ACC7971,DEV412,188.89.13.94,MER87,2024-01-07 15:00:00,37.28,Payment,Web,49.0,Female,3,34246.98,53.0,1
TXN000320,ACC6625,DEV711,54.131.251.38,MER58,2024-01-07 15:30:00,73.78,Payment,Web,22.0,Male,4,30189.9,92.0,0
TXN000321,ACC3950,DEV937,72.24.76.159,MER50,2024-01-07 16:00:00,301.18,Transfer,POS,25.0,Female,4,4617.73,265.0,0
TXN000322,ACC8992,DEV908,187.229.190.165,MER92,2024-01-07 16:30:00,193.33,Transfer,ATM,31.0,Female,1,3743.88,183.0,0
TXN000323,ACC5780,DEV281,120.219.52.221,MER39,2024-01-07 17:00:00,77.58,Transfer,Mobile,73.0,Female,3,28230.14,73.0,0
TXN000324,ACC3368,DEV785,195.155.130.236,MER14,2024-01-07 17:30:00,36.26,Deposit,Web,20.0,Male,2,53285.36,64.0,0
TXN000325,ACC7655,DEV927,246.225.207.149,MER80,2024-01-07 18:00:00,66.0,Transfer,ATM,41.0,Female,2,55858.96,253.0,0
TXN000326,ACC9173,DEV463,96.252.165.199,MER92,2024-01-07 18:30:00,50.13,Withdrawal,Mobile,30.0,Male,1,49655.74,173.0,0
TXN000327,ACC5495,DEV287,247.71.61.184,MER40,2024-01-07 19:00:00,29.05,Withdrawal,POS,60.0,Female,5,41283.13,273.0,0
TXN000328,ACC7002,DEV668,6.205.31.98,MER61,2024-01-07 19:30:00,204.0,Transfer,ATM,46.0,Female,1,25603.01,116.0,0
TXN000329,ACC7614,DEV642,138.130.186.75,MER97,2024-01-07 20:00:00,43.57,Deposit,ATM,25.0,Male,4,40369.1,104.0,0
TXN000330,ACC6919,DEV695,177.58.30.92,MER32,2024-01-07 20:30:00,90.82,Payment,ATM,68.0,Male,1,14306.62,219.0,1
TXN000331,ACC1853,DEV763,69.189.51.88,MER57,2024-01-07 21:00:00,73.13,Deposit,Mobile,59.0,Male,3,11968.29,117.0,0
TXN000332,ACC5146,DEV647,127.168.30.253,MER49,2024-01-07 21:30:00,603.25,Deposit,Web,48.0,Female,1,30344.35,101.0,0
TXN000333,ACC4769,DEV824,213.249.83.230,MER15,2024-01-07 22:00:00,74.41,Payment,Web,43.0,Male,3,99537.21,122.0,0
TXN000334,ACC1574,DEV507,127.149.131.12,MER47,2024-01-07 22:30:00,12.5,Payment,ATM,35.0,Female,4,32986.45,40.0,1
TXN000335,ACC2148,DEV975,45.126.169.113,MER50,2024-01-07 23:00:00,14.12,Payment,ATM,35.0,Male,2,93677.41,294.0,0
TXN000336,ACC7293,DEV717,177.19.243.204,MER36,2024-01-07 23:30:00,134.02,Withdrawal,Mobile,74.0,Female,1,39530.08,128.0,0
TXN000337,ACC7457,DEV513,81.181.163.224,MER84,2024-01-08 00:00:00,137.21,Payment,POS,24.0,Female,4,44181.49,44.0,0
TXN000338,ACC8509,DEV441,129.142.204.16,MER78,2024-01-08 00:30:00,81.39,Payment,ATM,65.0,Female,4,79807.76,145.0,0
TXN000339,ACC5777,DEV319,152.57.71.241,MER66,2024-01-08 01:00:00,84.8,Deposit,ATM,55.0,Female,2,9817.01,30.0,0
TXN000340,ACC4854,DEV262,219.108.22.173,MER26,2024-01-08 01:30:00,8.32,Deposit,POS,65.0,Male,5,18640.18,146.0,1
TXN000341,ACC3491,DEV319,72.7.58.217,MER80,2024-01-08 02:00:00,109.02,Transfer,ATM,33.0,Male,3,97397.11,61.0,1
TXN000342,ACC4124,DEV369,111.186.12.166,MER56,2024-01-08 02:30:00,105.4,Deposit,Web,72.0,Female,2,50838.78,154.0,0
TXN000343,ACC6691,DEV731,229.240.155.216,MER88,2024-01-08 03:00:00,24.3,Payment,ATM,73.0,Female,2,4908.81,209.0,0
TXN000344,ACC4051,DEV947,189.15.118.1,MER22,2024-01-08 03:30:00,16.45,Withdrawal,Web,50.0,Male,4,5214.38,80.0,0
TXN000345,ACC1004,DEV499,246.209.254.144,MER20,2024-01-08 04:00:00,19.79,Deposit,Mobile,73.0,Male,4,90770.45,289.0,1
TXN000346,ACC6222,DEV281,30.102.12.95,MER95,2024-01-08 04:30:00,15.98,Deposit,Mobile,68.0,Male,1,87399.83,214.0,0
TXN000347,ACC6315,DEV717,242.220.237.93,MER33,2024-01-08 05:00:00,141.13,Payment,Web,20.0,Male,3,46110.71,262.0,0
TXN000348,ACC5869,DEV828,82.12.170.212,MER82,2024-01-08 05:30:00,32.81,Deposit,Web,55.0,Male,5,16740.6,263.0,1
TXN000349,ACC1876,DEV304,94.148.111.54,MER13,2024-01-08 06:00:00,43.44,Deposit,POS,21.0,Male,5,83113.32,188.0,0
TXN000350,ACC8027,DEV681,81.167.210.115,MER55,2024-01-08 06:30:00,28.6,Payment,Web,53.0,Female,1,32797.71,15.0,0
TXN000351,ACC5142,DEV655,143.200.179.201,MER27,2024-01-08 07:00:00,474.93,Deposit,Web,21.0,Male,2,42196.31,164.0,0
TXN000352,ACC7966,DEV940,108.222.52.214,MER52,2024-01-08 07:30:00,289.26,Withdrawal,ATM,59.0,Male,1,68406.4,264.0,0
TXN000353,ACC8079,DEV912,128.179.157.160,MER89,2024-01-08 08:00:00,39.3,Transfer,POS,26.0,Female,4,35663.14,92.0,0
TXN000354,ACC8987,DEV327,57.51.136.181,MER42,2024-01-08 08:30:00,59.53,Deposit,Web,57.0,Male,3,63052.66,188.0,0
TXN000355,ACC7799,DEV795,111.0.43.226,MER19,2024-01-08 09:00:00,35.34,Withdrawal,Web,68.0,Male,1,88585.63,20.0,1
TXN000356,ACC5465,DEV718,75.97.207.8,MER82,2024-01-08 09:30:00,101.55,Deposit,Web,34.0,Male,3,,248.0,0
TXN000357,ACC1635,DEV695,32.14.139.224,MER68,2024-01-08 10:00:00,2.97,Transfer,ATM,34.0,Female,3,38470.3,90.0,0
TXN000358,ACC2693,DEV949,237.205.248.184,MER40,2024-01-08 10:30:00,166.92,Payment,ATM,50.0,Male,2,29149.69,203.0,0
TXN000359,ACC5752,DEV349,136.71.154.189,MER37,2024-01-08 11:00:00,111.09,Transfer,ATM,37.0,Female,1,28908.29,14.0,0
TXN000360,ACC9311,DEV974,12.64.106.231,MER69,2024-01-08 11:30:00,343.36,Deposit,Mobile,31.0,Male,1,35184.82,168.0,0
TXN000361,ACC1830,DEV540,42.189.114.138,MER12,2024-01-08 12:00:00,26.94,Transfer,ATM,39.0,Female,1,49604.94,28.0,0
TXN000362,ACC6177,DEV632,103.170.94.16,MER64,2024-01-08 12:30:00,244.53,Transfer,Web,69.0,Male,3,41951.45,68.0,0
TXN000363,ACC9932,DEV295,225.159.249.220,MER23,2024-01-08 13:00:00,235.5,Payment,ATM,44.0,Male,2,13733.9,242.0,0
TXN000364,ACC9308,DEV789,213.84.167.150,MER67,2024-01-08 13:30:00,20.4,Deposit,ATM,60.0,Male,1,16763.86,242.0,0
TXN000365,ACC6949,DEV618,56.133.85.177,MER98,2024-01-08 14:00:00,76.26,Transfer,POS,20.0,Female,1,34621.5,26.0,0
TXN000366,ACC3838,DEV169,102.164.236.191,MER24,2024-01-08 14:30:00,27.98,Transfer,Web,41.0,Male,1,56425.38,184.0,0
TXN000367,ACC2150,DEV738,243.53.199.232,MER11,2024-01-08 15:00:00,44.1,Payment,ATM,47.0,Male,2,59470.06,51.0,1
TXN000368,ACC8560,DEV498,177.226.114.138,MER33,2024-01-08 15:30:00,45.83,Withdrawal,Mobile,25.0,Female,1,48877.6,283.0,0
TXN000369,ACC2931,DEV771,88.48.148.114,MER87,2024-01-08 16:00:00,121.87,Deposit,POS,39.0,Female,3,74008.2,228.0,0
